,rp_date,cp_id,device,imps,clicks,cost,cv_t
158,2017-02-22,304053913.0,3.0,2417.0,416.0,12706.0,5.0
159,2017-02-23,304053913.0,1.0,12725.0,2202.0,81129.0,31.0
160,2017-02-23,304053913.0,2.0,31676.0,5677.0,142867.0,32.0
161,2017-02-23,304053913.0,3.0,1969.0,452.0,15822.0,0.0
162,2017-02-24,304053913.0,2.0,26410.0,4745.0,126175.0,45.0
163,2017-02-24,304053913.0,3.0,1477.0,325.0,9713.0,4.0
164,2017-02-24,304053913.0,1.0,9950.0,1847.0,60772.0,19.0
165,2017-02-25,304053913.0,3.0,1684.0,353.0,9489.0,3.0
166,2017-02-25,304053913.0,2.0,26709.0,4766.0,139120.0,47.0
167,2017-02-25,304053913.0,1.0,6039.0,1075.0,37462.0,19.0
168,2017-02-26,304053913.0,3.0,1774.0,369.0,8744.0,2.0
169,2017-02-26,304053913.0,1.0,5785.0,1031.0,34504.0,11.0
170,2017-02-26,304053913.0,2.0,27743.0,5098.0,145920.0,37.0
171,2017-02-27,304053913.0,1.0,10168.0,1669.0,63177.0,21.0
172,2017-02-27,304053913.0,2.0,26826.0,4146.0,153480.0,40.0
173,2017-02-27,304053913.0,3.0,1451.0,239.0,8839.0,3.0
174,2017-02-28,304053913.0,2.0,26298.0,3202.0,159607.0,22.0
175,2017-02-28,304053913.0,3.0,1331.0,193.0,9200.0,0.0
176,2017-02-28,304053913.0,1.0,8214.0,1077.0,52064.0,14.0
177,2017-03-01,304053913.0,3.0,1310.0,220.0,8599.0,0.0
178,2017-03-01,304053913.0,2.0,26922.0,3684.0,206928.0,30.0
179,2017-03-01,304053913.0,1.0,7869.0,1111.0,54404.0,16.0
180,2017-03-02,304053913.0,1.0,9311.0,1364.0,76671.0,14.0
181,2017-03-02,304053913.0,2.0,30978.0,5725.0,234122.0,33.0
182,2017-03-02,304053913.0,3.0,1532.0,305.0,11145.0,2.0
183,2017-03-03,304053913.0,3.0,1386.0,271.0,8359.0,0.0
184,2017-03-03,304053913.0,1.0,9341.0,1322.0,64240.0,13.0
185,2017-03-03,304053913.0,2.0,28670.0,4780.0,183949.0,28.0
186,2017-03-04,304053913.0,3.0,1761.0,291.0,9579.0,2.0
187,2017-03-04,304053913.0,1.0,5821.0,922.0,40333.0,11.0
188,2017-03-04,304053913.0,2.0,27820.0,4584.0,180126.0,42.0
189,2017-03-05,304053913.0,2.0,29680.0,5110.0,174747.0,29.0
190,2017-03-05,304053913.0,1.0,5423.0,881.0,36474.0,15.0
191,2017-03-05,304053913.0,3.0,1825.0,322.0,8662.0,2.0
192,2017-03-06,304053913.0,3.0,1749.0,307.0,10442.0,2.0
193,2017-03-06,304053913.0,1.0,10208.0,1484.0,61045.0,11.0
194,2017-03-06,304053913.0,2.0,29540.0,4951.0,173305.0,38.0
195,2017-03-07,304053913.0,1.0,9673.0,1463.0,67023.0,15.0
196,2017-03-07,304053913.0,3.0,1489.0,284.0,8060.0,4.0
197,2017-03-07,304053913.0,2.0,28788.0,5005.0,195244.0,41.0
198,2017-03-08,304053913.0,1.0,9649.0,1502.0,70045.0,20.0
199,2017-03-08,304053913.0,2.0,27796.0,4500.0,179532.0,39.0
200,2017-03-08,304053913.0,3.0,1555.0,227.0,6887.0,4.0
201,2017-03-09,304053913.0,3.0,1705.0,304.0,11955.0,0.0
202,2017-03-09,304053913.0,1.0,10262.0,1479.0,69724.0,22.0
203,2017-03-09,304053913.0,2.0,29698.0,5057.0,178486.0,33.0
204,2017-03-10,304053913.0,2.0,27644.0,4450.0,166515.0,32.0
205,2017-03-10,304053913.0,3.0,1570.0,236.0,7653.0,2.0
206,2017-03-10,304053913.0,1.0,9254.0,1324.0,74064.0,15.0
207,2017-03-11,304053913.0,1.0,6119.0,844.0,48503.0,7.0
208,2017-03-11,304053913.0,2.0,27911.0,4461.0,169111.0,41.0
209,2017-03-11,304053913.0,3.0,1785.0,272.0,10581.0,1.0
210,2017-03-12,304053913.0,1.0,5539.0,750.0,33356.0,9.0
211,2017-03-12,304053913.0,3.0,1840.0,254.0,12028.0,1.0
212,2017-03-12,304053913.0,2.0,28098.0,4382.0,176440.0,46.0
213,2017-03-13,304053913.0,1.0,10588.0,1418.0,82361.0,20.0
214,2017-03-13,304053913.0,3.0,1425.0,212.0,7267.0,4.0
215,2017-03-13,304053913.0,2.0,26944.0,3995.0,159109.0,21.0
216,2017-03-14,304053913.0,1.0,10075.0,1343.0,70841.0,10.0
217,2017-03-14,304053913.0,2.0,26442.0,3389.0,138880.0,18.0
218,2017-03-14,304053913.0,3.0,1603.0,232.0,10421.0,1.0
219,2017-03-15,304053913.0,3.0,1552.0,233.0,8134.0,6.0
220,2017-03-15,304053913.0,1.0,9483.0,1233.0,71983.0,12.0
221,2017-03-15,304053913.0,2.0,25213.0,3322.0,138445.0,42.0
222,2017-03-16,304053913.0,1.0,9893.0,1309.0,79439.0,18.0
223,2017-03-16,304053913.0,2.0,27737.0,4258.0,152008.0,35.0
224,2017-03-16,304053913.0,3.0,1642.0,280.0,9115.0,1.0
225,2017-03-17,304053913.0,2.0,26111.0,3648.0,143877.0,25.0
226,2017-03-17,304053913.0,1.0,9409.0,1200.0,56561.0,12.0
227,2017-03-17,304053913.0,3.0,1446.0,223.0,7751.0,1.0
228,2017-03-18,304053913.0,1.0,5536.0,779.0,35395.0,10.0
229,2017-03-18,304053913.0,2.0,27056.0,3555.0,157326.0,29.0
230,2017-03-18,304053913.0,3.0,1806.0,280.0,11647.0,1.0
231,2017-03-19,304053913.0,2.0,27396.0,3425.0,166344.0,39.0
232,2017-03-19,304053913.0,1.0,4959.0,635.0,36390.0,8.0
233,2017-03-19,304053913.0,3.0,1544.0,255.0,10579.0,1.0
234,2017-03-20,304053913.0,1.0,5796.0,776.0,40716.0,14.0
235,2017-03-20,304053913.0,3.0,1615.0,244.0,10735.0,0.0
236,2017-03-20,304053913.0,2.0,27440.0,3560.0,141627.0,27.0
237,2017-03-21,304053913.0,2.0,28961.0,3757.0,145164.0,39.0
238,2017-03-21,304053913.0,1.0,10511.0,1378.0,71931.0,14.0
239,2017-03-21,304053913.0,3.0,1589.0,263.0,9088.0,3.0
240,2017-03-22,304053913.0,2.0,28503.0,3625.0,151099.0,34.0
241,2017-03-22,304053913.0,1.0,9658.0,1332.0,60101.0,16.0
242,2017-03-22,304053913.0,3.0,1471.0,239.0,9557.0,3.0
243,2017-03-23,304053913.0,1.0,9549.0,1225.0,62170.0,7.0
244,2017-03-23,304053913.0,2.0,28443.0,3605.0,158167.0,37.0
245,2017-03-23,304053913.0,3.0,1608.0,255.0,10231.0,1.0
246,2017-03-24,304053913.0,1.0,9477.0,1214.0,76040.0,26.0
247,2017-03-24,304053913.0,3.0,1428.0,223.0,13570.0,0.0
248,2017-03-24,304053913.0,2.0,28655.0,3327.0,170739.0,37.0
249,2017-03-25,304053913.0,3.0,1527.0,259.0,13435.0,0.0
250,2017-03-25,304053913.0,1.0,5736.0,734.0,37607.0,9.0
251,2017-03-25,304053913.0,2.0,30986.0,3380.0,181692.0,26.0
252,2017-03-26,304053913.0,2.0,31397.0,3384.0,180361.0,29.0
253,2017-03-26,304053913.0,3.0,1607.0,241.0,12360.0,0.0
254,2017-03-26,304053913.0,1.0,5634.0,668.0,44550.0,3.0
255,2017-03-27,304053913.0,1.0,10402.0,1172.0,87168.0,8.0
256,2017-03-27,304053913.0,3.0,1427.0,203.0,11409.0,2.0
257,2017-03-27,304053913.0,2.0,32360.0,3510.0,217267.0,27.0
258,2017-03-28,304053913.0,3.0,1499.0,229.0,12447.0,3.0
259,2017-03-28,304053913.0,1.0,10751.0,1226.0,85890.0,14.0
260,2017-03-28,304053913.0,2.0,32362.0,3477.0,196387.0,30.0
261,2017-03-29,304053913.0,2.0,31922.0,3394.0,206142.0,25.0
262,2017-03-29,304053913.0,1.0,9611.0,1104.0,76777.0,10.0
263,2017-03-29,304053913.0,3.0,1460.0,218.0,11952.0,5.0
264,2017-03-30,304053913.0,2.0,33561.0,3532.0,210451.0,23.0
265,2017-03-30,304053913.0,3.0,1480.0,198.0,13675.0,1.0
266,2017-03-30,304053913.0,1.0,9458.0,1087.0,68136.0,7.0
267,2017-03-31,304053913.0,1.0,9203.0,1019.0,68219.0,6.0
268,2017-03-31,304053913.0,2.0,33094.0,3254.0,200998.0,19.0
269,2017-03-31,304053913.0,3.0,1424.0,220.0,11855.0,2.0
270,2017-04-01,304053913.0,2.0,36064.0,3379.0,194104.0,33.0
271,2017-04-01,304053913.0,3.0,1654.0,231.0,12825.0,2.0
272,2017-04-01,304053913.0,1.0,5904.0,709.0,50008.0,6.0
273,2017-04-02,304053913.0,2.0,34717.0,3530.0,206310.0,32.0
274,2017-04-02,304053913.0,3.0,1610.0,249.0,14356.0,2.0
275,2017-04-02,304053913.0,1.0,5454.0,592.0,36337.0,1.0
276,2017-04-03,304053913.0,1.0,8550.0,1060.0,63264.0,11.0
277,2017-04-03,304053913.0,2.0,28500.0,3221.0,177896.0,40.0
278,2017-04-03,304053913.0,3.0,1380.0,206.0,8431.0,1.0
279,2017-04-04,304053913.0,3.0,1136.0,163.0,8566.0,4.0
280,2017-04-04,304053913.0,1.0,8059.0,1022.0,52870.0,16.0
281,2017-04-04,304053913.0,2.0,26405.0,3082.0,147894.0,25.0
282,2017-04-05,304053913.0,2.0,24068.0,2948.0,142687.0,19.0
283,2017-04-05,304053913.0,3.0,1064.0,173.0,8181.0,0.0
284,2017-04-05,304053913.0,1.0,7521.0,938.0,52640.0,9.0
285,2017-04-06,304053913.0,3.0,1264.0,197.0,8694.0,2.0
286,2017-04-06,304053913.0,1.0,7897.0,1022.0,50066.0,12.0
